,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
57,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,76.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.0,4.0
58,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,8.0,4.0
59,489.0,138.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,8.0,4.0
60,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,25.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0
62,617.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0
63,943.0,74.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0
64,1677.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0
65,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0
66,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0
67,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0
68,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,4.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0
70,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,4.0
71,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,4.0
72,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0
73,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0
74,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,4.0
75,2129.0,849.0,598.0,779.0,908.0,557.0,445.0,321.0,0.0,0.0,3612.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,4.0
76,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,4.0
77,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,4.0
78,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,546.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,4.0
79,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,4.0
80,2956.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,4.0
81,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,4.0
82,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,4.0
83,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,4.0
84,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,4.0
85,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,4.0
86,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,4.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,4.0
88,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,4.0
89,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,4.0
90,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,4.0
91,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,4.0
92,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,4.0
93,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,4.0
94,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,4.0
95,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,4.0
96,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,4.0
97,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,4.0
98,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,4.0
99,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,4.0
100,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,4.0
101,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,9.0,4.0
102,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,4.0
103,760.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9.0,4.0
104,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0,4.0
105,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.0,4.0
106,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,9.0,4.0
107,397.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,4.0
108,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,4.0
109,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,306.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9.0,4.0
110,366.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,506.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.0,4.0
111,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,9.0,4.0
112,961.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,4.0
113,1356.0,521.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,9.0,4.0
114,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,4.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,4.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,4.0
117,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,9.0,4.0
118,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,4.0
119,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0
120,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0
122,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,4.0
123,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0
124,718.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0
125,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,4.0
126,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0
127,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0
128,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0
129,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,4.0
130,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0
131,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,750.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,4.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0
133,1371.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,4.0
134,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,4.0
135,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,4.0
136,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,4.0
137,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,4.0
138,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,4.0
139,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,4.0
140,292.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,4.0
141,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,4.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,4.0
143,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,4.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,4.0
